invoice_id,resident_id,invoice_number,invoice_date,due_date,description,amount,status,payment_id,year,month,created_at,updated_at
1350,B037,INV-2023-001350,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1351,B037,INV-2025-001351,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1352,B037,INV-2025-001352,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1353,B038,INV-2023-001353,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1354,B038,INV-2023-001354,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1355,B038,INV-2024-001355,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1356,B038,INV-2025-001356,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1357,B038,INV-2025-001357,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1358,B039,INV-2023-001358,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1359,B039,INV-2023-001359,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1360,B039,INV-2024-001360,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1361,B039,INV-2025-001361,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1362,B039,INV-2025-001362,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1363,B040,INV-2023-001363,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1364,B040,INV-2023-001364,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1365,B040,INV-2025-001365,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1366,B040,INV-2025-001366,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1367,B041,INV-2023-001367,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1368,B041,INV-2023-001368,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1369,B041,INV-2025-001369,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1370,B041,INV-2025-001370,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1371,B042,INV-2023-001371,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1372,B042,INV-2023-001372,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1373,B042,INV-2025-001373,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1374,B042,INV-2025-001374,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1375,B043,INV-2023-001375,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1376,B043,INV-2023-001376,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1377,B043,INV-2025-001377,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1378,B044,INV-2023-001378,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1379,B044,INV-2023-001379,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1380,B044,INV-2024-001380,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1381,B044,INV-2025-001381,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1382,B044,INV-2025-001382,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1383,B045,INV-2023-001383,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1384,B045,INV-2023-001384,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1385,B045,INV-2024-001385,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1386,B045,INV-2025-001386,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1387,B046,INV-2023-001387,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1388,B046,INV-2023-001388,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1389,B046,INV-2025-001389,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1390,B046,INV-2025-001390,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1391,B047,INV-2023-001391,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1392,B047,INV-2023-001392,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1393,B047,INV-2024-001393,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1394,B047,INV-2025-001394,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1395,B047,INV-2025-001395,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1396,B048,INV-2023-001396,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1397,B048,INV-2023-001397,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1398,B048,INV-2024-001398,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1399,B048,INV-2025-001399,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1400,B048,INV-2025-001400,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1401,B049,INV-2023-001401,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1402,B049,INV-2023-001402,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1403,B049,INV-2025-001403,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1404,B049,INV-2025-001404,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1405,B050,INV-2023-001405,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1406,B050,INV-2023-001406,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1407,B050,INV-2024-001407,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1408,B050,INV-2025-001408,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1409,B050,INV-2025-001409,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1410,B051,INV-2023-001410,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1411,B051,INV-2023-001411,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1412,B051,INV-2024-001412,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1413,B051,INV-2025-001413,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1414,B051,INV-2025-001414,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1415,B052,INV-2023-001415,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1416,B052,INV-2023-001416,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1417,B052,INV-2025-001417,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1418,B052,INV-2025-001418,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1419,B053,INV-2023-001419,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1420,B053,INV-2023-001420,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1421,B053,INV-2025-001421,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1422,B053,INV-2025-001422,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1423,B054,INV-2023-001423,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1424,B054,INV-2023-001424,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1425,B054,INV-2024-001425,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1426,B054,INV-2025-001426,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1427,B054,INV-2025-001427,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1428,B055,INV-2023-001428,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1429,B055,INV-2023-001429,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1430,B055,INV-2024-001430,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1431,B055,INV-2025-001431,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1432,B055,INV-2025-001432,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1433,B056,INV-2023-001433,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1434,B056,INV-2023-001434,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1435,B056,INV-2024-001435,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1436,B056,INV-2025-001436,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1437,B056,INV-2025-001437,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1438,B057,INV-2023-001438,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1439,B057,INV-2023-001439,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1440,B057,INV-2025-001440,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1441,B057,INV-2025-001441,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1442,B058,INV-2023-001442,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1443,B058,INV-2023-001443,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1444,B058,INV-2025-001444,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1445,C002,INV-2023-001445,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1446,C002,INV-2023-001446,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1447,C002,INV-2025-001447,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1448,C002,INV-2025-001448,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1449,C004,INV-2023-001449,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1450,C004,INV-2023-001450,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1451,C004,INV-2024-001451,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1452,C004,INV-2025-001452,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1453,C004,INV-2025-001453,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1454,C006,INV-2023-001454,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1455,C006,INV-2023-001455,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1456,C006,INV-2025-001456,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1457,C006,INV-2025-001457,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1458,C008,INV-2023-001458,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1459,C008,INV-2023-001459,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1460,C008,INV-2024-001460,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1461,C008,INV-2025-001461,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1462,C008,INV-2025-001462,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1463,C010,INV-2025-001463,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1464,C012,INV-2023-001464,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1465,C012,INV-2023-001465,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1466,C012,INV-2025-001466,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1467,C012,INV-2025-001467,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1468,C014,INV-2023-001468,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1469,C014,INV-2023-001469,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1470,C014,INV-2025-001470,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1471,C014,INV-2025-001471,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1472,C016,INV-2023-001472,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1473,C016,INV-2023-001473,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1474,C016,INV-2024-001474,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1475,C016,INV-2025-001475,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1476,C016,INV-2025-001476,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1477,C018,INV-2023-001477,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1478,C018,INV-2023-001478,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1479,C018,INV-2024-001479,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1480,C018,INV-2025-001480,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1481,C018,INV-2025-001481,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1482,C020,INV-2023-001482,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1483,C020,INV-2023-001483,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1484,C020,INV-2024-001484,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1485,C020,INV-2025-001485,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1486,C020,INV-2025-001486,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1487,C022,INV-2024-001487,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1488,C022,INV-2025-001488,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1489,C024,INV-2023-001489,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1490,C024,INV-2023-001490,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1491,C024,INV-2025-001491,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1492,C024,INV-2025-001492,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1493,C026,INV-2023-001493,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1494,C026,INV-2023-001494,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1495,C026,INV-2025-001495,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1496,C026,INV-2025-001496,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1497,C028,INV-2025-001497,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1498,C028,INV-2025-001498,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1499,C030,INV-2023-001499,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1500,C030,INV-2023-001500,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1501,C030,INV-2025-001501,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1502,C030,INV-2025-001502,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1503,C032,INV-2025-001503,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1504,C032,INV-2025-001504,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1505,C034,INV-2023-001505,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1506,C034,INV-2023-001506,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1507,C034,INV-2024-001507,2024-01-01,2024-01-31,Annual Fee 2024,10.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1508,C034,INV-2025-001508,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1509,C034,INV-2025-001509,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1510,C038,INV-2023-001510,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1511,C038,INV-2023-001511,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1512,C038,INV-2025-001512,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1513,C038,INV-2025-001513,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1514,C040,INV-2023-001514,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1515,C040,INV-2023-001515,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1516,C040,INV-2025-001516,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1517,C040,INV-2025-001517,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1518,C042,INV-2023-001518,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1519,C042,INV-2023-001519,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1520,C042,INV-2025-001520,2025-01-01,2025-01-31,Guard Fee - Raya,30.0,PENDING,,2025,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1521,C042,INV-2025-001521,2025-04-01,2025-04-30,Guard Fee - April 2025,30.0,PAID,,2025,4,2025-08-16 03:45:36,2025-08-16 03:45:36
1522,C044,INV-2023-001522,2023-01-01,2023-01-31,Membership Fee,10.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1523,C044,INV-2023-001523,2023-01-01,2023-01-31,Annual Fee 2023,50.0,PAID,,2023,1,2025-08-16 03:45:36,2025-08-16 03:45:36
1524,C044,INV-2024-001524,2024-01-01,2024-01-31,Annual Fee 2024,50.0,PAID,,2024,1,2025-08-16 03:45:36,2025-08-16 03:45:36
